result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
D,2.1,3.1,3.75,3,3,4,7,9,89,38,150,43,2,5,3,11,15,105,34,125,44
D,3.2,3.1,2.4,2,2,6,10,20,102,30,133,49,3,3,4,11,11,139,38,140,54
D,2.25,3.4,3.1,6,1,3,22,12,153,62,141,43,6,2,2,20,10,157,51,129,35
D,1.4,4.0,9.0,8,2,0,19,6,135,62,79,34,1,6,3,7,11,90,36,103,48
D,2.88,1.83,5.0,2,4,4,6,8,106,36,130,43,3,3,4,7,12,112,34,141,49
D,2.63,3.2,2.7,2,4,4,7,11,138,41,127,43,2,5,3,10,10,128,39,125,43
D,1.33,5.0,9.0,4,3,3,17,20,110,39,163,53,2,2,6,7,20,132,37,152,61
D,2.5,3.2,3.0,3,3,4,9,13,114,40,147,52,6,0,4,15,14,133,49,129,45
D,2.2,3.25,3.3,2,1,7,8,14,148,49,136,57,2,3,5,7,9,157,40,114,40
D,2.1,3.2,3.6,4,4,2,16,15,124,47,149,50,4,2,4,8,6,115,42,124,37
D,2.0,3.4,3.75,5,1,4,23,12,165,56,107,41,6,2,2,15,7,141,52,137,51
D,1.67,3.5,5.5,6,2,2,14,8,121,48,122,32,2,2,6,15,22,103,33,168,64
D,1.9,3.6,4.0,5,3,2,18,8,173,57,105,24,4,4,2,13,10,146,56,96,32
D,3.4,3.0,2.2,1,5,4,6,12,106,50,100,48,6,1,3,18,10,109,57,137,58
D,2.15,3.0,3.75,1,2,7,6,16,107,34,142,49,5,2,3,12,10,129,38,159,35
D,1.83,3.0,5.0,3,3,4,8,10,91,34,106,64,3,4,3,9,11,94,42,117,43
D,1.57,3.6,6.5,6,3,1,22,12,168,56,154,47,5,2,3,13,10,147,48,103,37
D,2.2,3.25,3.3,4,3,3,19,15,119,48,174,52,3,1,6,13,18,141,43,127,38
D,2.0,3.29,4.0,5,1,4,14,11,105,34,140,41,3,0,7,9,19,129,43,144,50
D,1.67,3.75,5.5,4,3,3,12,11,125,30,156,51,4,3,3,16,19,112,43,175,55
D,2.3,3.2,3.2,4,0,6,13,17,108,34,167,50,7,1,2,17,9,136,38,118,36
D,3.75,3.4,2.05,3,1,6,9,13,120,31,133,38,7,0,3,15,5,131,45,129,50
D,2.38,3.1,3.2,0,3,7,7,18,144,46,131,60,4,2,4,16,21,142,55,177,68
D,7.0,3.4,1.57,1,3,6,9,21,106,44,151,72,9,0,1,27,9,156,82,106,41
D,1.9,3.25,4.5,4,2,4,15,15,110,54,116,63,2,2,6,6,13,80,33,126,59
D,2.1,3.3,3.75,6,3,1,15,7,151,51,89,31,5,3,2,18,12,130,48,92,28
D,1.22,5.5,15.0,2,5,3,11,11,172,60,129,40,2,4,4,10,12,99,47,135,52
D,2.25,3.1,3.4,5,0,5,16,13,108,45,161,52,1,7,2,13,12,99,37,150,52
D,9.0,5.25,1.33,3,2,5,7,19,127,33,136,47,4,2,4,18,13,174,65,85,29
D,3.4,3.3,2.2,3,1,6,8,14,124,36,215,59,3,3,4,10,13,123,33,138,40
D,1.95,3.29,4.0,4,1,5,6,7,94,23,127,39,2,4,4,9,17,91,24,131,46
D,1.91,3.3,4.2,4,3,3,16,14,113,38,146,40,4,3,3,12,13,123,34,151,50
D,1.91,3.25,4.33,3,2,5,11,16,156,37,107,51,1,4,5,9,14,99,34,142,47
D,1.62,3.75,5.5,6,3,1,15,4,146,52,112,34,5,0,5,20,16,142,51,109,44
D,2.35,2.9,3.4,5,3,2,18,12,123,56,81,43,3,1,6,13,16,100,41,94,47
D,2.2,3.4,3.2,3,2,5,16,19,165,58,130,50,4,4,2,15,11,123,57,109,40
D,4.0,3.2,2.0,2,4,4,10,13,141,51,140,56,6,4,0,19,7,159,53,124,29
D,2.63,3.2,2.7,2,2,6,10,23,104,32,192,65,4,3,3,12,10,113,36,131,35
D,2.3,2.87,3.25,1,4,5,8,16,92,44,103,49,3,3,4,13,14,76,39,106,56
D,4.0,3.6,1.9,4,1,5,17,17,138,57,138,48,4,4,2,14,10,192,63,121,38
D,2.1,3.25,3.6,2,5,3,10,10,126,31,114,42,4,4,2,15,12,135,47,129,43
D,1.29,5.25,10.0,5,3,2,21,15,137,59,125,44,3,4,3,8,8,87,29,107,30
D,8.0,4.33,1.44,2,5,3,12,14,100,36,157,45,7,3,0,26,5,156,62,105,22
D,1.83,3.4,4.5,4,5,1,12,8,110,36,147,43,3,4,3,9,8,138,38,103,35
D,2.1,3.2,3.6,4,1,5,14,18,125,44,134,43,3,2,5,12,16,139,53,115,40
D,1.29,5.25,10.0,5,5,0,12,4,194,66,100,31,4,2,4,8,12,119,45,126,43
D,4.0,3.2,2.0,4,1,5,10,17,114,37,147,52,3,1,6,9,16,138,54,87,31
D,1.36,4.33,10.0,6,1,3,15,8,111,44,113,27,2,3,5,10,14,135,38,157,50
D,2.39,3.1,3.2,3,0,7,8,17,87,33,174,63,3,2,5,10,13,107,34,166,50
D,1.91,3.1,4.5,5,4,1,16,11,122,47,114,38,4,2,4,16,12,134,48,95,38
D,2.5,3.1,2.9,0,5,5,8,17,121,38,169,56,6,0,4,16,11,149,57,142,48
D,2.0,3.5,3.8,2,4,4,10,15,89,38,135,63,3,1,6,14,24,83,45,134,84
D,1.8,3.3,4.75,5,1,4,15,15,133,42,129,43,5,0,5,13,12,141,49,131,42
D,2.0,3.5,3.8,4,4,2,15,11,120,43,104,36,5,3,2,15,8,171,52,103,33
D,1.67,3.5,5.5,3,4,3,15,12,148,52,128,39,5,3,2,14,13,132,42,117,42
D,2.7,2.25,4.0,3,2,5,8,10,93,28,133,42,5,2,3,15,12,100,33,140,39
D,2.1,3.4,3.5,4,4,2,9,7,127,38,164,34,2,6,2,14,16,131,51,144,60
D,2.37,3.0,3.2,4,2,4,14,17,150,52,138,50,5,2,3,16,15,119,52,185,68
D,1.18,7.0,17.0,9,1,0,19,4,117,64,77,38,4,2,4,11,13,71,33,134,58
D,4.75,3.75,1.7,3,1,6,11,14,83,34,146,41,6,2,2,19,9,165,58,122,51
D,1.85,3.2,4.75,1,4,5,10,20,120,38,138,56,3,3,4,9,12,105,34,134,44
D,2.0,3.2,4.0,3,5,2,11,12,102,32,139,37,3,4,3,13,16,159,53,135,47
D,1.62,3.75,5.5,4,2,4,16,17,161,56,142,56,3,3,4,11,13,138,42,142,42
D,2.05,3.2,3.75,4,2,4,11,10,143,55,142,56,2,2,6,9,18,123,39,148,47
D,1.7,3.7,5.25,1,2,7,6,16,89,38,135,56,1,4,5,11,19,90,42,146,75
D,2.62,3.2,2.8,2,5,3,12,14,106,43,80,43,4,4,2,14,10,125,61,80,37
D,2.2,3.0,3.4,5,1,4,10,13,109,50,115,57,2,5,3,10,11,109,52,85,36
D,1.75,3.6,4.6,4,4,2,15,8,98,31,162,48,4,4,2,11,11,133,44,135,42
D,1.57,3.75,6.0,5,1,4,20,18,135,55,167,57,3,0,7,11,19,127,44,127,51
D,1.53,3.75,7.0,6,3,1,15,8,164,41,105,41,2,5,3,13,15,136,45,128,51
D,1.62,3.5,6.25,4,3,3,15,12,121,49,147,37,4,2,4,8,10,101,37,82,37
D,1.72,3.3,5.0,2,4,4,8,13,103,57,115,53,0,2,8,8,24,77,37,126,61
D,2.4,3.2,3.0,2,2,6,12,19,105,39,165,59,4,2,4,8,13,102,33,126,39
D,3.75,3.5,2.0,3,2,5,8,16,108,39,132,49,4,3,3,18,21,113,42,161,55
D,1.8,3.1,5.0,5,2,3,21,13,125,51,154,44,3,4,3,21,17,130,51,155,55
D,1.9,3.0,4.75,3,5,2,14,16,125,46,190,65,3,1,6,10,17,156,53,114,43
D,3.75,3.3,2.1,5,1,4,14,11,96,30,136,45,2,3,5,9,14,114,31,95,32
D,2.7,3.0,2.75,3,3,4,9,10,138,40,131,43,4,4,2,14,14,142,42,130,41
D,5.75,3.4,1.66,3,2,5,11,13,97,28,161,52,6,3,1,21,15,174,63,156,45
D,2.0,3.2,4.0,4,2,4,9,12,103,32,138,40,5,2,3,18,12,125,48,129,40
D,2.4,3.1,3.1,3,1,6,7,12,141,36,110,46,2,3,5,12,21,148,51,122,49
D,3.4,3.25,2.25,1,1,8,7,15,107,34,130,50,4,1,5,14,14,113,44,166,52
D,2.37,2.87,3.4,1,2,7,6,20,133,39,137,51,2,2,6,11,13,145,37,138,45
D,1.57,3.8,6.0,7,1,2,21,8,161,54,135,32,4,3,3,12,12,136,46,136,47
D,2.1,2.1,6.0,3,0,7,11,25,114,42,175,57,2,5,3,12,16,123,39,136,50
D,1.5,4.0,7.0,7,1,2,15,6,133,47,121,28,2,5,3,11,9,123,42,118,30
D,1.8,3.5,4.5,4,4,2,18,15,123,43,139,48,2,4,4,9,13,140,49,151,61
D,1.83,3.75,4.2,1,1,8,6,22,79,25,148,59,1,1,8,14,28,94,38,181,65
D,5.0,3.6,1.75,2,3,5,9,13,127,40,97,37,8,2,0,27,8,161,57,98,27
D,2.9,3.2,2.6,0,2,8,6,25,72,32,128,68,2,3,5,9,15,83,36,119,61
D,2.0,3.39,3.89,2,2,6,8,22,74,27,128,44,3,2,5,9,9,93,28,150,37
D,1.7,3.75,5.25,7,1,2,27,11,173,65,88,32,8,2,0,22,8,178,60,112,30
D,1.44,4.5,7.5,3,4,3,9,10,142,37,120,37,3,3,4,11,12,91,30,144,46
D,2.15,3.25,3.4,4,3,3,11,10,79,32,206,61,4,2,4,10,10,103,36,152,49
D,1.44,4.0,7.5,8,2,0,21,8,121,62,97,41,2,4,4,12,13,100,40,76,37
D,1.9,3.1,4.33,4,1,5,15,14,97,43,103,54,2,5,3,8,11,116,52,88,45
D,1.91,3.25,4.33,4,4,2,15,12,132,46,152,49,2,5,3,12,16,124,31,164,61
D,1.91,3.4,4.0,2,2,6,6,18,114,28,152,50,1,1,8,6,21,114,29,156,55
D,1.3,4.75,11.0,4,2,4,16,13,139,51,152,48,4,3,3,13,12,115,43,171,51
D,1.85,3.4,4.75,5,4,1,13,6,101,48,100,49,5,0,5,11,13,92,41,110,60
D,2.0,2.87,4.33,6,1,3,12,9,90,40,108,49,1,4,5,9,18,85,38,149,72
D,1.4,4.75,8.0,4,4,2,13,9,156,50,115,34,4,4,2,7,6,123,38,139,29
D,1.4,4.5,9.0,5,2,3,16,12,140,43,153,44,3,5,2,13,11,115,37,168,47
D,2.1,3.2,3.6,4,4,2,15,11,107,38,108,37,0,6,4,8,16,126,36,123,53
D,2.8,3.2,2.6,3,4,3,12,12,112,48,82,47,2,5,3,10,10,107,57,91,42
D,1.73,3.6,4.75,7,0,3,18,11,137,53,111,42,2,4,4,12,11,137,46,120,33
D,2.2,3.2,3.4,2,2,6,7,14,107,36,130,40,5,1,4,14,13,134,43,130,40
D,2.54,3.1,3.0,4,2,4,10,13,77,34,137,69,1,5,4,11,17,95,52,104,54
D,5.5,3.5,1.67,2,4,4,9,12,126,35,157,51,8,0,2,25,14,175,76,148,44
D,2.38,3.0,3.25,3,3,4,11,12,154,41,124,43,3,1,6,14,17,171,64,114,45
D,1.57,4.0,6.0,2,2,6,10,17,119,39,125,41,2,2,6,7,14,86,37,166,60
D,4.5,3.4,1.83,2,3,5,11,17,116,34,134,41,7,2,1,19,9,148,54,134,40
D,1.73,3.4,5.25,6,3,1,18,8,171,56,136,41,5,3,2,9,7,179,55,119,44
D,1.72,3.3,5.5,2,5,3,7,10,109,37,114,50,3,1,6,10,16,117,48,112,55
D,2.1,3.4,3.4,4,2,4,13,13,99,37,163,47,1,3,6,10,19,136,49,130,40
D,2.5,2.87,2.75,3,3,4,19,16,120,68,95,42,5,3,2,18,8,109,57,98,42
D,2.1,3.5,3.3,6,1,3,16,11,142,49,124,36,3,2,5,14,16,136,35,114,42
D,4.75,3.75,1.75,5,0,5,15,15,146,48,131,51,7,1,2,26,10,182,77,79,22
D,3.4,3.2,2.2,6,2,2,22,15,138,54,135,53,6,4,0,20,8,170,60,132,35
D,1.85,3.6,4.33,6,2,2,17,11,124,68,86,37,4,4,2,15,12,122,57,86,41
D,2.0,3.3,3.75,1,5,4,9,13,126,39,153,47,2,5,3,8,10,111,26,123,34
D,1.25,6.0,12.0,5,2,3,14,10,170,58,95,35,3,1,6,14,19,123,46,137,49
D,1.22,6.0,15.0,2,4,4,7,10,137,35,138,44,2,2,6,6,17,133,26,168,45
D,1.25,5.5,14.0,4,4,2,18,8,136,70,87,37,3,4,3,9,11,93,43,83,48
D,1.8,3.5,4.5,4,2,4,14,13,132,41,122,60,3,3,4,12,15,108,37,132,45
D,2.4,3.0,3.2,5,4,1,12,7,137,47,94,29,6,0,4,14,8,172,57,135,43
D,2.7,3.0,2.8,0,6,4,6,11,120,40,168,49,1,2,7,7,16,111,35,128,47
D,2.38,3.3,3.1,4,2,4,17,16,142,38,146,52,6,2,2,13,9,137,45,139,43
D,2.0,3.4,3.9,5,1,4,16,11,117,59,71,37,6,2,2,20,14,124,65,75,41
D,3.2,3.3,2.3,3,5,2,14,14,128,44,180,54,5,2,3,18,15,167,58,128,38
D,1.62,4.0,5.5,5,2,3,20,15,153,63,132,55,2,2,6,11,18,113,39,129,44
D,3.1,3.1,2.38,3,3,4,8,11,114,37,141,39,3,3,4,11,14,135,40,108,40
D,3.1,3.3,2.38,3,1,6,15,17,102,38,142,47,3,5,2,19,20,162,48,131,39
D,3.5,3.5,2.1,5,2,3,19,15,165,70,114,46,6,2,2,23,12,192,75,95,36
D,2.1,3.25,3.75,2,2,6,16,21,107,41,138,61,1,4,5,8,12,140,37,133,32
D,3.4,3.0,2.25,5,2,3,14,13,147,55,110,38,9,0,1,24,7,135,47,93,26
D,4.5,3.7,1.8,4,2,4,16,16,104,44,126,41,5,4,1,19,13,130,53,112,46
D,1.8,3.1,5.0,6,2,2,17,10,103,56,88,46,2,3,5,11,18,102,51,122,57
D,4.0,3.4,1.91,4,1,5,11,13,113,34,146,47,7,3,0,18,2,141,47,113,30
D,2.38,3.2,3.2,4,1,5,10,16,93,31,184,59,4,1,5,11,10,120,46,104,38
D,2.3,3.2,3.2,8,2,0,20,7,147,44,130,40,7,2,1,23,9,133,55,111,39
D,1.61,3.4,6.5,6,2,2,16,12,114,38,107,35,5,2,3,13,9,126,44,134,39
D,1.95,3.2,4.5,4,4,2,10,7,117,37,120,32,2,5,3,9,11,83,26,135,44
D,2.6,3.1,2.8,2,6,2,13,14,119,33,155,55,5,4,1,14,8,104,32,147,38
D,2.37,3.4,2.9,5,3,2,19,11,114,63,74,35,8,0,2,18,8,86,47,84,32
D,1.75,3.6,4.6,4,4,2,16,11,143,71,67,34,3,5,2,14,9,114,59,80,37
D,7.5,3.75,1.5,3,2,5,13,18,109,53,121,51,7,2,1,20,10,118,58,119,46
D,2.2,3.25,3.3,2,3,5,9,17,127,33,137,51,2,3,5,9,12,101,29,130,43
D,2.75,3.1,2.63,3,1,6,11,16,129,43,141,50,2,4,4,10,13,117,30,146,39
D,2.3,3.0,3.4,3,3,4,10,14,112,40,158,46,6,3,1,18,10,152,59,150,48
D,1.95,3.5,4.0,7,0,3,18,11,128,42,108,31,4,3,3,16,11,148,48,104,36
D,1.44,4.5,7.5,5,1,4,14,14,127,43,120,38,2,3,5,9,14,134,39,148,52
D,2.75,3.0,2.75,5,1,4,13,15,178,54,130,46,6,2,2,17,12,151,58,131,50
D,2.3,3.1,3.3,2,3,5,12,13,161,49,115,46,5,3,2,14,9,140,57,91,38
D,2.37,2.87,3.25,0,3,7,6,15,70,33,129,57,3,4,3,14,15,83,42,112,51
D,2.38,3.3,3.1,8,1,1,26,10,161,72,106,36,9,1,0,19,3,145,59,89,28
D,3.6,3.2,2.1,1,2,7,4,15,87,33,156,50,3,5,2,12,11,144,42,136,38
D,2.6,2.5,3.4,2,3,5,11,15,97,43,137,62,3,4,3,14,13,86,46,136,72
D,1.22,6.5,13.0,5,3,2,16,11,163,61,111,35,3,2,5,13,12,106,33,124,45
D,1.5,3.8,7.5,4,1,5,14,14,116,42,131,46,4,2,4,12,14,131,37,115,40
D,2.37,2.7,3.5,3,2,5,10,12,89,47,93,41,5,2,3,14,12,90,36,102,49
D,1.29,5.0,12.0,4,3,3,12,12,135,37,135,40,2,2,6,5,12,119,37,162,59
D,3.4,3.4,2.1,1,5,4,8,19,137,36,129,53,5,2,3,18,11,186,70,99,37
D,1.67,3.75,5.5,6,1,3,15,14,138,36,104,30,5,2,3,13,13,121,38,128,53
D,2.15,3.0,3.8,2,2,6,13,21,137,55,175,72,5,0,5,11,10,151,58,117,37
D,3.1,3.25,2.4,6,2,2,14,9,126,43,154,44,4,4,2,15,8,147,54,121,34
D,1.4,4.2,8.5,5,3,2,20,14,160,65,152,59,5,4,1,16,8,124,42,99,31
D,1.44,4.5,7.5,5,1,4,24,19,182,67,90,35,2,5,3,16,14,142,46,164,48
D,2.1,2.6,5.0,4,4,2,15,10,142,46,111,38,4,5,1,9,7,119,37,145,45
D,3.3,3.3,2.25,2,4,4,9,12,100,28,145,42,6,3,1,18,15,158,53,126,57
D,2.25,3.0,3.5,2,3,5,10,15,113,35,150,50,2,3,5,12,13,147,39,145,45
D,1.61,3.4,6.5,4,2,4,17,12,141,50,134,38,0,5,5,6,17,109,27,164,54
D,3.6,3.3,2.15,3,2,5,7,17,85,25,165,55,3,3,4,12,16,137,37,147,55
D,1.62,3.8,5.5,3,2,5,11,17,155,46,106,37,3,4,3,8,8,97,39,147,43
D,5.25,3.4,1.73,2,1,7,8,16,110,35,113,43,8,2,0,16,4,146,49,111,39
D,1.45,4.5,7.0,7,2,1,19,9,152,59,102,37,3,1,6,9,14,109,40,151,46
D,3.5,3.0,2.25,0,5,5,10,17,138,50,126,47,3,3,4,9,12,155,41,157,54
D,2.9,3.0,2.6,2,1,7,13,26,154,44,138,65,6,2,2,21,11,125,51,131,46
D,2.9,3.2,2.54,3,4,3,10,12,77,32,104,54,4,4,2,15,12,110,53,90,44
D,1.95,3.3,4.0,4,2,4,17,14,141,38,132,50,2,4,4,11,17,98,33,152,46
D,1.36,4.5,9.5,3,2,5,15,13,155,46,117,48,2,4,4,12,18,141,43,131,51
D,1.5,4.33,6.5,8,2,0,19,8,154,55,128,29,4,3,3,15,17,124,43,151,53
D,1.72,3.75,4.75,8,0,2,20,11,145,72,80,43,5,2,3,17,12,141,84,111,51
D,2.88,3.2,2.5,3,3,4,10,13,135,46,142,52,3,4,3,16,21,160,64,156,53
D,2.88,3.2,2.5,5,1,4,17,13,166,48,111,42,8,2,0,17,5,165,63,99,27
D,1.17,7.0,15.0,5,2,3,16,15,146,53,125,43,0,1,9,7,21,99,28,169,63
D,2.5,3.25,2.87,3,5,2,13,9,183,58,96,36,5,3,2,17,9,174,54,107,37
D,2.6,3.0,2.9,4,2,4,12,17,91,29,134,39,4,3,3,14,12,144,51,110,47
D,1.73,3.4,5.25,5,3,2,14,9,138,53,98,40,4,2,4,15,14,117,43,140,50
D,2.4,2.87,3.2,2,2,6,13,19,74,38,122,62,1,5,4,10,13,118,55,110,43
D,2.3,2.9,3.4,3,4,3,13,12,108,47,77,40,3,3,4,7,9,115,42,107,42
D,3.4,3.1,2.25,1,4,5,10,16,116,30,114,44,5,2,3,16,16,160,55,118,42
D,1.36,5.25,8.0,2,4,4,10,12,134,34,162,45,3,3,4,9,19,130,43,141,55
D,1.45,4.2,8.0,5,2,3,15,15,98,52,85,46,1,4,5,4,12,91,39,97,49
D,2.3,3.2,3.2,2,2,6,13,20,107,40,152,60,2,5,3,9,10,115,40,138,41
D,1.57,3.8,6.5,4,3,3,12,13,120,31,161,50,2,4,4,9,13,117,30,136,39
D,1.57,3.75,6.0,3,1,6,11,16,119,42,137,45,5,2,3,16,12,97,37,139,37
D,2.1,3.25,3.6,3,3,4,9,10,108,34,129,32,2,5,3,10,10,133,35,105,38
D,2.3,3.1,3.4,2,4,4,11,12,142,54,124,32,3,5,2,14,10,144,31,86,35
D,3.0,3.2,2.5,2,2,6,11,22,104,27,165,54,4,4,2,13,12,110,44,119,42
D,4.0,3.2,2.0,4,3,3,12,9,114,38,132,38,6,1,3,16,10,185,45,136,35
D,1.5,3.8,7.5,5,4,1,16,9,135,50,139,39,4,3,3,12,12,124,44,124,38
D,1.7,3.3,5.75,3,2,5,17,21,169,58,134,52,3,3,4,7,8,101,35,112,38
D,2.2,3.3,3.4,6,2,2,16,13,115,45,133,48,2,5,3,14,17,136,49,156,66
D,1.91,3.1,4.5,3,1,6,14,18,132,39,127,52,3,4,3,10,11,128,30,126,33
D,1.8,3.6,4.33,3,4,3,16,15,119,50,119,50,3,3,4,10,15,158,45,113,41
D,2.37,2.9,3.3,2,3,5,6,14,119,37,130,58,2,5,3,9,10,122,30,138,43
D,2.3,3.1,3.2,4,1,5,12,13,85,33,205,66,2,1,7,9,17,115,32,146,45
D,4.33,3.75,1.83,1,5,4,8,13,142,48,144,46,4,2,4,11,10,148,44,127,40
D,2.4,3.1,3.2,2,3,5,11,16,122,40,157,59,2,4,4,11,14,100,32,146,42
D,3.8,3.3,2.05,5,2,3,13,9,134,40,143,47,2,4,4,12,16,154,47,97,40
D,1.36,4.75,9.5,4,3,3,16,11,145,47,116,41,3,2,5,11,17,114,36,121,39
D,3.4,3.0,2.3,2,5,3,12,13,119,43,137,34,5,4,1,20,9,150,51,102,39
D,1.75,3.2,5.5,2,2,6,7,11,122,42,150,42,4,0,6,7,10,146,42,112,47
D,2.6,3.3,2.63,3,3,4,8,11,116,37,178,48,1,4,5,13,20,138,45,162,56
D,2.88,3.2,2.5,6,1,3,16,12,130,52,157,55,3,2,5,12,13,145,30,120,41
D,1.25,5.25,12.0,6,2,2,17,10,139,50,156,38,2,1,7,7,15,132,34,154,53
D,2.05,3.3,3.6,5,3,2,19,14,148,60,176,50,7,2,1,15,8,107,35,116,30
D,5.0,3.3,1.72,0,4,6,4,12,97,48,101,51,6,0,4,16,10,143,68,93,38
D,1.45,4.33,7.5,5,0,5,14,15,118,40,109,39,2,2,6,10,16,117,32,146,54
D,3.6,3.1,2.15,3,6,1,8,6,106,36,142,42,8,1,1,17,8,150,60,118,48
D,2.25,3.3,3.3,4,3,3,17,11,156,49,115,33,4,4,2,16,12,137,42,139,37
D,1.75,3.6,5.0,3,2,5,11,12,119,45,149,47,1,7,2,7,7,139,37,129,40
D,2.5,3.2,2.88,2,3,5,12,16,83,33,140,41,5,1,4,14,13,134,41,148,45
D,4.75,3.5,1.8,6,0,4,22,13,122,64,85,42,9,1,0,18,3,118,62,62,34
D,2.2,3.25,3.3,6,1,3,15,10,105,45,162,55,2,2,6,10,14,133,46,114,37
D,1.57,4.33,5.5,8,1,1,18,6,160,61,91,21,6,2,2,22,12,133,58,108,39
D,2.62,3.25,2.75,4,1,5,8,14,122,35,150,55,3,6,1,14,10,139,45,126,41
D,1.85,3.5,4.2,4,2,4,9,9,145,54,118,37,3,4,3,8,8,101,28,127,45
D,2.38,3.2,3.2,3,4,3,13,16,125,42,139,52,3,3,4,16,16,121,49,126,55
D,1.83,3.5,4.33,8,1,1,23,4,150,62,116,38,5,4,1,22,13,164,59,130,44
D,2.3,3.0,3.4,2,3,5,8,12,133,34,122,44,3,0,7,8,15,122,36,120,46
D,5.0,3.5,1.73,4,4,2,11,7,111,41,121,37,4,6,0,11,5,188,59,100,32
D,2.0,3.1,4.2,4,1,5,8,10,114,36,121,35,4,2,4,13,13,90,34,181,56
D,6.0,4.2,1.55,2,2,6,9,16,107,37,173,46,7,1,2,18,9,187,61,82,28
D,3.0,3.3,2.4,1,3,6,10,23,66,31,143,83,2,5,3,9,12,76,30,104,54
D,2.88,3.25,2.45,4,1,5,13,16,109,36,148,44,4,3,3,20,13,154,57,153,41
D,1.8,3.8,4.33,3,3,4,15,18,112,45,146,52,3,1,6,13,20,121,40,173,53
D,1.2,6.5,13.0,7,2,1,19,7,159,70,141,32,4,3,3,12,12,144,49,106,38
D,2.25,3.1,3.4,3,3,4,13,15,90,35,152,42,3,1,6,12,19,153,51,136,50
D,1.67,3.5,5.5,5,4,1,13,7,129,47,112,40,3,3,4,11,11,168,51,103,33
D,9.0,4.0,1.4,2,4,4,8,16,94,40,136,66,9,1,0,22,6,122,62,92,34
D,2.4,3.1,3.1,4,5,1,11,6,143,42,126,38,8,2,0,18,5,148,41,117,35
D,2.75,3.0,2.7,4,4,2,8,7,120,35,141,38,5,2,3,18,14,129,51,148,48
D,2.5,2.88,3.2,3,3,4,7,11,126,43,91,34,6,1,3,13,9,143,41,82,25
D,3.0,3.0,2.5,1,2,7,7,13,128,41,169,55,4,1,5,7,9,157,48,110,40
D,3.5,3.5,2.05,3,3,4,10,14,126,44,162,46,6,2,2,16,8,141,53,118,44
D,2.3,3.4,3.0,4,1,5,15,16,148,46,132,49,3,1,6,7,15,102,29,144,51
D,2.05,3.4,3.6,4,4,2,13,10,97,31,131,56,4,1,5,20,21,151,58,143,60
D,2.0,3.5,3.75,5,2,3,19,19,91,56,94,57,2,6,2,19,18,99,47,95,53
D,2.5,3.0,3.0,5,3,2,15,12,91,35,151,48,5,3,2,13,8,144,52,122,32
D,2.2,3.3,3.4,4,2,4,19,13,156,58,142,38,5,2,3,19,13,155,55,142,50
D,2.4,3.3,2.88,4,2,4,21,21,153,61,144,62,3,3,4,13,13,127,45,129,39
D,3.0,3.0,2.5,1,2,7,11,22,102,34,171,64,5,3,2,12,12,159,47,119,39
D,2.1,3.25,3.8,1,4,5,7,13,87,32,153,52,1,3,6,5,18,91,34,191,66
D,1.36,4.5,9.0,5,4,1,21,12,170,59,127,44,1,2,7,9,22,121,41,155,62
D,1.67,3.75,5.5,4,2,4,12,10,139,38,144,53,2,2,6,10,19,110,39,154,43
D,2.75,2.87,2.75,2,5,3,7,10,100,39,109,46,7,2,1,20,6,141,70,78,39
D,2.8,3.25,2.5,3,3,4,10,14,147,37,102,47,4,3,3,15,10,141,45,107,37
D,2.37,3.39,3.0,4,3,3,13,12,136,46,100,40,7,1,2,26,11,139,57,139,52
D,2.4,3.1,3.1,3,3,4,7,11,155,44,155,46,5,3,2,16,11,119,45,165,61
D,2.5,2.88,3.2,3,2,5,12,18,117,41,148,57,4,3,3,10,9,152,42,151,44
D,1.95,2.75,5.25,5,1,4,9,10,136,44,122,38,4,4,2,8,7,126,37,137,43
D,3.75,3.0,2.1,2,1,7,10,20,91,40,101,54,4,1,5,10,15,136,65,102,44
D,6.0,2.8,1.8,1,3,6,10,21,93,43,110,53,7,2,1,21,9,106,48,91,39
D,2.5,3.0,3.0,1,2,7,8,19,77,21,157,66,4,1,5,11,13,129,36,132,37
D,2.6,2.8,3.1,5,2,3,13,12,119,38,126,38,4,3,3,13,13,152,41,132,43
D,1.44,4.2,7.5,7,1,2,17,7,154,50,102,40,5,1,4,17,11,159,47,136,35
D,2.7,3.0,2.8,1,1,8,9,24,112,36,161,65,3,4,3,17,15,145,48,152,52
D,3.25,3.2,2.25,1,2,7,13,21,102,32,167,58,5,2,3,18,15,142,53,182,44
D,1.4,4.5,8.0,6,4,0,17,8,132,47,156,40,4,2,4,16,16,121,37,125,43
D,1.44,4.5,6.5,7,2,1,17,8,148,58,109,25,1,5,4,7,20,131,34,99,47
D,2.35,3.2,3.2,4,1,5,12,16,93,46,129,69,1,4,5,12,18,87,40,96,54
D,9.0,4.0,1.4,0,2,8,5,21,65,30,130,58,5,4,1,11,5,105,48,112,50
D,3.4,2.87,2.3,4,2,4,14,14,78,39,101,53,7,2,1,17,6,134,63,77,38
D,1.91,3.25,4.33,3,1,6,6,14,125,41,117,42,2,0,8,11,21,111,37,169,62
D,2.3,2.8,3.5,3,3,4,7,11,98,39,118,41,4,4,2,12,9,83,37,114,54
