result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
D,2.05,3.6,3.8,3,2,5,13,17,115,47,135,44,5,1,4,14,11,139,42,122,38
D,1.6,3.75,5.75,4,1,5,17,18,143,52,132,44,4,1,5,14,20,107,31,143,47
D,2.38,3.3,3.3,2,2,6,13,17,105,41,177,54,3,3,4,17,19,114,47,139,42
D,5.75,4.0,1.67,4,2,4,13,16,118,42,139,51,4,3,3,17,14,138,54,132,46
D,8.5,4.5,1.4,3,4,3,9,9,90,42,106,54,8,1,1,24,4,187,105,99,64
D,2.75,3.3,2.8,4,2,4,13,20,117,36,121,42,2,6,2,11,10,140,38,142,52
D,1.18,8.0,19.0,8,1,1,22,10,147,57,95,27,2,2,6,13,19,117,37,211,70
D,1.3,6.0,11.0,7,2,1,18,6,158,62,97,27,3,3,4,8,14,111,35,165,47
D,5.0,3.5,1.75,3,4,3,11,11,105,41,130,63,7,3,0,25,10,151,82,106,51
D,2.38,3.5,2.88,1,1,8,14,28,111,54,145,78,3,3,4,15,14,133,80,127,82
D,2.38,3.4,3.25,2,1,7,14,17,129,40,155,52,1,4,5,7,15,125,40,172,53
D,2.75,3.2,2.63,2,4,4,9,13,131,79,107,52,5,1,4,14,11,115,56,121,67
D,3.0,3.3,2.4,5,5,0,16,10,136,83,126,54,6,1,3,16,13,170,102,119,68
D,2.29,3.29,3.1,3,2,5,9,18,121,39,102,48,4,4,2,17,17,137,47,149,48
D,2.1,3.2,3.5,4,2,4,11,13,109,54,117,48,4,2,4,13,16,91,51,133,80
D,2.8,3.25,2.8,5,4,1,20,12,208,77,82,34,7,2,1,24,4,150,52,100,33
D,2.1,3.25,3.75,4,2,4,12,19,122,65,109,57,5,0,5,17,15,130,81,146,80
D,2.0,3.25,4.0,2,3,5,7,18,111,65,115,70,4,3,3,9,11,106,59,114,59
D,9.0,5.0,1.4,5,0,5,14,12,119,44,173,53,8,1,1,19,6,125,43,73,27
D,2.5,3.4,3.0,2,1,7,8,22,108,35,194,59,2,2,6,11,18,114,38,129,40
D,2.1,3.75,3.6,6,3,1,24,10,181,62,72,25,7,2,1,26,9,188,67,86,35
D,2.9,3.2,2.37,2,2,6,4,13,96,46,117,55,5,2,3,8,9,75,34,133,60
D,5.5,3.6,1.67,3,1,6,11,14,93,40,129,74,6,2,2,20,9,182,100,87,51
D,8.0,4.75,1.45,2,1,7,10,21,71,30,154,84,5,3,2,24,12,165,100,103,63
D,3.75,3.2,2.0,5,2,3,14,12,90,56,101,59,10,0,0,21,1,164,97,60,31
D,1.25,6.0,16.0,6,2,2,17,7,169,53,98,28,0,4,6,7,18,78,25,132,42
D,2.6,3.2,2.8,3,6,1,12,10,125,54,137,66,3,5,2,13,10,146,82,111,56
D,1.8,3.5,4.75,5,3,2,19,12,139,74,122,61,5,1,4,13,9,109,53,134,77
D,5.25,3.8,1.67,4,1,5,12,23,91,51,146,84,5,2,3,22,13,158,90,89,53
D,1.4,4.0,10.0,7,2,1,15,7,123,65,121,71,1,3,6,6,15,67,25,152,86
D,2.45,3.5,3.0,4,4,2,16,16,119,59,145,56,7,3,0,24,10,129,42,118,41
D,1.61,3.5,6.5,2,3,5,10,14,94,43,137,86,0,2,8,7,18,97,56,170,89
D,2.38,3.4,3.0,4,4,2,18,12,179,54,114,38,5,3,2,21,14,190,61,107,38
D,4.5,3.9,1.83,2,2,6,10,16,126,71,143,77,6,2,2,17,7,126,66,94,45
D,2.8,3.25,2.4,2,1,7,5,21,93,51,110,57,4,4,2,14,9,82,49,117,58
D,7.5,4.0,1.5,3,2,5,15,20,112,57,114,65,6,2,2,19,7,143,93,119,63
D,1.33,5.75,10.0,6,3,1,23,8,142,53,73,30,0,5,5,7,15,95,32,173,72
D,1.95,3.6,4.33,2,2,6,9,15,139,40,144,50,2,1,7,9,19,98,26,178,47
D,1.83,3.75,4.75,4,1,5,17,21,104,46,138,47,2,2,6,8,17,99,34,122,37
D,3.6,3.4,2.1,1,6,3,11,16,89,51,123,63,6,2,2,19,8,103,52,105,51
D,2.7,3.25,2.9,2,3,5,11,20,108,33,167,57,2,2,6,11,15,140,31,130,42
D,2.1,3.25,3.6,3,2,5,11,14,114,52,120,60,2,2,6,12,18,104,55,148,73
D,3.5,3.4,2.1,5,1,4,14,11,116,69,145,82,4,3,3,15,12,153,89,127,66
D,2.0,3.3,4.0,5,1,4,18,15,97,60,144,71,2,3,5,13,16,137,82,159,89
D,2.2,3.25,3.4,2,4,4,7,9,75,41,153,72,4,3,3,12,10,122,72,102,53
D,6.25,4.0,1.62,2,3,5,6,13,108,34,158,51,7,2,1,18,8,136,44,115,47
D,7.5,4.0,1.5,3,4,3,13,14,115,73,151,78,7,3,0,23,8,152,82,99,49
D,1.57,4.0,6.0,4,5,1,16,14,145,83,123,60,3,5,2,18,19,142,88,120,71
D,1.18,6.0,15.0,7,2,1,18,8,150,80,74,27,4,1,5,11,13,91,37,116,65
D,3.0,3.3,2.38,4,1,5,12,14,86,49,132,76,6,2,2,13,9,137,72,138,75
D,3.0,3.25,2.4,0,1,9,4,22,83,32,152,81,6,2,2,14,13,113,66,131,74
D,1.91,3.4,4.2,4,0,6,10,12,104,46,115,65,1,3,6,11,23,179,104,109,64
D,2.05,3.75,3.7,2,1,7,9,20,114,42,146,59,3,6,1,14,9,142,44,142,55
D,1.9,3.25,4.0,7,0,3,13,10,104,55,134,69,3,2,5,12,16,114,53,110,64
D,3.1,3.5,2.37,8,1,1,24,9,152,71,142,49,7,2,1,25,9,159,70,86,24
D,5.25,3.9,1.72,4,1,5,11,13,89,29,157,42,5,4,1,21,14,136,42,106,41
D,5.0,3.6,1.73,1,5,4,8,14,108,45,139,79,6,1,3,16,9,149,87,118,59
D,2.39,3.25,3.29,1,1,8,4,19,122,30,130,50,2,2,6,9,22,115,30,143,55
D,1.8,3.6,4.5,5,2,3,10,10,110,52,118,59,1,4,5,8,13,98,47,126,80
D,2.1,3.25,3.75,4,3,3,9,9,90,57,143,81,3,3,4,8,9,78,44,152,72
D,2.95,3.4,2.55,2,5,3,8,17,101,31,145,46,6,2,2,17,10,141,43,144,36
D,4.0,3.5,1.83,3,2,5,7,10,95,48,99,47,6,2,2,18,6,138,74,84,35
D,2.2,3.4,3.6,4,2,4,10,15,107,35,113,40,5,2,3,12,10,120,30,159,45
D,2.75,3.25,2.8,3,4,3,11,11,99,27,188,45,4,1,5,10,18,117,36,135,45
D,1.6,4.33,6.0,5,2,3,14,12,132,52,121,33,0,2,8,9,21,102,37,160,48
D,2.4,3.5,3.1,5,2,3,23,14,139,94,108,68,6,0,4,23,12,186,105,94,60
D,2.3,3.25,3.2,1,4,5,9,17,120,64,140,78,4,3,3,14,13,126,63,132,65
D,2.1,3.5,3.8,7,3,0,14,6,126,45,124,35,6,1,3,13,9,146,53,99,37
D,3.4,3.6,2.2,3,3,4,11,11,156,57,104,27,7,2,1,26,11,194,79,79,33
D,1.8,3.75,5.0,3,3,4,13,12,96,34,158,46,3,3,4,15,16,108,38,142,38
D,2.3,3.1,3.1,3,4,3,10,11,74,36,144,81,5,3,2,16,12,108,54,128,60
D,4.2,3.6,1.95,3,3,4,14,16,109,35,147,50,5,3,2,15,11,184,61,111,39
D,4.33,4.0,1.85,7,2,1,20,10,130,49,123,39,5,2,3,18,13,145,56,84,41
D,1.75,3.8,5.25,6,3,1,19,9,170,54,94,33,5,2,3,14,14,135,56,99,43
D,1.36,5.0,11.0,7,2,1,15,9,122,44,125,38,5,1,4,13,12,102,46,147,57
D,2.7,3.3,2.62,1,2,7,9,16,105,59,110,65,4,3,3,15,14,103,45,131,66
D,1.57,3.8,6.5,7,3,0,22,6,142,79,71,31,5,4,1,22,15,103,57,89,50
D,2.1,3.25,3.75,3,4,3,15,12,120,62,107,64,3,1,6,8,13,110,59,125,67
D,1.9,3.4,4.33,3,4,3,12,14,118,68,115,60,5,3,2,12,7,121,74,128,70
D,2.2,3.3,3.75,1,2,7,8,21,129,32,121,44,2,3,5,10,18,90,34,143,48
D,2.87,3.3,2.5,3,4,3,10,10,107,60,117,63,3,3,4,13,11,133,77,108,52
D,2.45,3.3,3.2,1,4,5,10,16,87,24,170,51,3,2,5,12,13,118,32,137,50
D,4.0,3.3,2.1,3,4,3,12,19,98,27,163,55,5,4,1,17,8,161,61,123,41
D,1.5,4.0,6.0,5,1,4,13,13,96,49,109,52,3,1,6,9,22,102,56,140,74
D,2.8,3.5,2.63,3,4,3,23,17,147,54,133,50,6,3,1,22,8,143,65,99,30
D,1.28,6.0,12.0,7,2,1,26,12,140,72,139,50,4,1,5,10,16,105,32,140,51
D,1.22,7.0,15.0,7,1,2,25,7,187,76,101,30,5,2,3,10,8,86,31,151,48
D,1.75,3.75,5.25,5,3,2,14,11,111,41,144,46,4,1,5,13,10,132,47,101,34
D,3.25,3.4,2.2,3,0,7,15,20,111,65,165,94,3,3,4,13,18,118,65,149,81
D,4.33,3.6,1.83,3,1,6,8,12,103,64,155,89,6,3,1,19,11,130,78,134,67
D,9.0,5.5,1.36,2,4,4,7,9,146,38,158,45,8,1,1,28,13,196,62,117,47
D,5.0,3.75,1.7,3,1,6,9,18,115,71,152,90,4,2,4,14,11,150,92,100,49
D,2.88,3.3,2.5,6,3,1,18,11,142,81,139,78,7,3,0,21,7,130,81,86,42
D,2.6,3.25,3.0,2,3,5,10,13,116,39,133,35,4,1,5,13,15,136,38,127,33
D,2.5,3.4,3.0,2,4,4,13,11,126,50,150,54,6,3,1,22,11,138,43,119,35
D,4.75,3.75,1.83,5,1,4,12,9,136,37,96,29,7,2,1,17,5,180,65,101,23
D,2.1,3.25,3.75,4,2,4,11,15,120,66,138,76,3,5,2,15,15,123,80,145,76
D,1.73,3.8,5.5,4,4,2,11,9,125,69,84,46,2,3,5,9,14,100,49,126,82
D,1.25,5.5,13.0,3,3,4,8,13,148,78,94,49,2,3,5,11,21,121,68,130,74
D,2.1,3.4,3.9,1,2,7,8,19,105,28,134,49,2,6,2,12,14,157,51,137,43
D,2.4,3.4,3.2,1,3,6,12,22,99,38,172,59,3,3,4,9,12,103,35,149,52
D,2.05,3.3,4.0,3,3,4,12,9,127,65,115,59,4,0,6,11,16,111,61,106,61
D,1.8,3.3,4.5,3,1,6,8,13,122,66,135,73,1,1,8,6,19,94,39,147,66
D,1.9,3.3,4.33,4,2,4,12,9,113,52,116,60,1,3,6,9,14,105,56,111,63
D,2.5,3.25,2.88,3,1,6,13,17,124,65,124,63,2,3,5,13,19,105,57,163,88
D,2.2,3.2,3.5,1,3,6,10,23,106,58,146,81,3,1,6,10,18,119,63,133,80
D,1.57,3.6,7.0,6,1,3,23,9,125,70,102,60,3,1,6,12,21,102,60,124,75
D,2.15,3.5,3.6,6,0,4,16,16,143,46,82,31,8,0,2,28,8,189,73,80,26
D,1.95,3.75,4.0,7,1,2,18,8,157,98,126,76,6,2,2,19,14,139,81,90,50
D,2.2,3.2,3.25,6,1,3,16,9,113,64,118,61,4,4,2,13,10,103,60,116,55
D,2.25,3.2,3.4,3,1,6,10,21,128,62,149,84,4,2,4,13,13,102,56,120,48
D,2.38,3.25,3.0,3,2,5,11,12,93,26,143,45,3,3,4,10,13,122,41,108,37
D,2.0,3.6,4.0,5,1,4,17,17,110,47,157,56,5,3,2,17,14,134,47,148,52
D,2.37,3.3,3.3,0,3,7,10,24,100,57,154,96,4,3,3,12,11,103,38,129,43
D,2.2,3.2,3.5,1,3,6,3,13,79,38,159,86,1,2,7,10,18,116,67,137,78
D,1.8,3.4,5.0,3,2,5,12,14,115,57,100,49,4,1,5,12,16,75,40,143,78
D,1.8,3.6,5.25,4,2,4,17,14,111,39,125,42,4,2,4,10,18,87,31,140,53
D,2.88,3.25,2.5,3,2,5,8,18,93,53,143,81,1,4,5,13,18,135,76,145,85
D,2.1,3.5,3.79,4,3,3,16,21,136,51,139,44,3,4,3,9,10,105,39,159,52
D,1.16,6.5,15.0,10,0,0,20,4,139,81,69,34,3,0,7,11,20,106,52,140,72
D,2.38,3.2,3.0,2,2,6,11,23,118,39,162,66,5,3,2,14,10,89,39,128,39
D,1.53,4.0,6.5,4,4,2,15,7,158,73,78,36,2,4,4,17,18,134,70,104,58
D,4.0,3.25,1.9,0,1,9,9,25,82,43,119,80,6,1,3,15,10,102,59,94,56
D,1.9,3.3,4.33,4,3,3,13,8,103,53,108,53,4,2,4,15,17,108,55,116,60
D,1.91,3.75,4.33,7,2,1,18,8,115,46,130,38,3,3,4,11,17,144,48,106,41
D,5.0,3.8,1.67,5,2,3,14,8,126,52,104,35,6,3,1,20,11,203,83,83,31
D,2.1,3.4,3.9,6,1,3,11,9,106,42,133,32,7,2,1,16,6,126,44,133,28
D,2.75,3.25,2.6,3,4,3,9,11,86,38,141,91,5,3,2,20,11,119,66,132,72
D,1.5,4.5,7.5,5,5,0,19,9,127,42,110,35,5,1,4,14,17,101,34,109,35
D,2.5,3.25,2.88,4,3,3,10,15,76,43,134,81,3,5,2,8,6,108,62,127,61
D,2.25,3.1,3.2,4,0,6,12,19,123,63,104,67,5,1,4,11,15,100,51,126,61
D,2.55,3.3,3.0,1,2,7,9,22,91,31,175,76,3,2,5,14,14,117,41,159,47
D,2.38,3.3,3.3,3,4,3,8,11,118,31,123,37,3,2,5,15,19,113,44,126,44
D,1.8,3.25,4.75,6,0,4,15,10,100,50,115,56,5,1,4,12,11,105,63,117,61
D,2.0,3.4,3.8,1,3,6,10,21,95,49,139,68,2,3,5,8,13,91,48,120,64
D,2.6,3.4,2.9,5,3,2,13,7,121,45,137,38,2,3,5,13,16,102,28,149,46
D,1.83,3.75,4.75,3,4,3,12,9,141,41,101,36,2,6,2,17,14,141,46,137,45
D,2.0,3.5,3.6,3,1,6,8,14,92,33,135,46,1,4,5,12,18,130,40,108,38
D,2.5,3.3,3.1,2,2,6,12,21,113,52,130,67,4,4,2,17,12,117,34,144,48
D,1.4,4.5,9.0,3,5,2,14,13,140,77,109,58,2,4,4,11,15,129,77,108,55
D,3.5,3.4,2.25,1,4,5,11,16,135,40,132,44,6,3,1,20,9,177,67,120,40
D,4.75,3.6,1.75,2,4,4,8,16,144,77,92,44,4,2,4,11,13,128,68,112,51
D,2.5,3.25,2.7,2,2,6,7,18,101,54,145,75,3,2,5,7,14,77,39,144,72
D,1.62,4.2,6.0,6,2,2,17,12,143,50,92,31,4,2,4,16,16,144,52,130,40
D,1.44,4.33,7.5,6,2,2,18,8,129,84,98,46,2,1,7,9,17,134,74,107,62
D,2.1,3.5,3.75,2,2,6,10,16,110,61,156,86,2,4,4,8,13,116,65,140,77
D,2.5,3.25,2.5,1,2,7,8,20,97,46,105,55,3,1,6,14,16,104,45,108,61
D,1.72,3.89,5.25,2,3,5,12,17,97,30,125,46,2,3,5,8,17,114,39,151,68
D,1.75,3.9,5.0,8,1,1,23,9,163,99,85,41,5,3,2,16,11,130,78,115,71
D,5.75,4.33,1.62,1,4,5,12,17,136,45,126,41,7,1,2,32,12,192,77,125,31
D,1.25,6.5,15.0,7,1,2,19,10,119,43,147,59,6,1,3,8,6,99,38,136,35
D,1.44,4.75,8.0,5,2,3,18,16,166,56,98,42,2,4,4,14,18,93,34,175,52
D,3.1,3.2,2.38,2,4,4,10,12,97,57,110,65,6,1,3,21,14,116,58,106,51
D,2.5,3.2,3.2,2,1,7,9,23,98,37,145,53,2,3,5,8,11,89,24,146,44
D,1.53,4.0,6.5,3,3,4,8,9,126,63,103,58,3,2,5,19,20,117,71,161,80
D,1.3,5.5,10.0,3,5,2,17,17,156,85,119,59,1,4,5,10,21,111,55,145,78
D,2.2,3.25,3.5,3,3,4,13,14,116,67,161,77,1,2,7,4,15,80,43,150,83
D,1.91,3.4,4.2,2,2,6,6,20,98,51,138,87,2,2,6,11,23,103,54,140,78
D,2.25,3.2,3.7,5,3,2,15,10,105,39,129,47,3,4,3,15,14,131,43,127,41
D,1.8,3.5,4.75,2,5,3,10,12,87,47,130,74,4,2,4,9,9,116,59,75,42
D,3.2,3.5,2.2,2,2,6,9,21,105,60,137,79,3,3,4,19,14,110,61,112,50
D,1.66,4.0,5.75,3,2,5,12,16,122,36,122,35,4,0,6,14,21,120,33,142,60
D,1.57,4.2,6.5,5,2,3,14,16,117,52,123,48,2,2,6,14,18,147,42,117,47
D,2.5,3.4,3.0,4,2,4,23,18,166,56,105,41,8,1,1,22,7,204,83,95,24
D,2.5,3.3,3.1,3,2,5,14,18,106,37,138,55,0,3,7,6,19,110,27,127,44
D,6.5,4.33,1.5,2,5,3,10,10,84,45,154,83,7,3,0,22,7,143,91,80,39
D,2.25,3.25,3.3,2,4,4,10,14,99,53,149,87,0,3,7,8,17,126,69,156,94
D,7.5,5.0,1.44,0,1,9,9,20,114,28,134,53,7,1,2,23,9,187,73,80,26
D,1.9,3.3,4.0,3,5,2,15,12,117,57,109,56,4,2,4,18,12,114,62,117,61
D,2.25,3.25,3.6,4,1,5,10,17,112,35,161,60,1,1,8,8,16,124,40,125,52
D,2.14,3.2,4.0,1,1,8,9,21,115,33,159,56,2,3,5,5,14,86,25,155,51
D,2.75,3.25,2.6,2,4,4,16,20,92,51,154,84,8,1,1,22,9,146,82,78,46
D,2.25,3.6,3.3,8,1,1,17,6,146,89,85,41,8,1,1,19,4,126,70,91,45
D,4.5,3.5,1.83,2,5,3,7,14,70,28,163,81,6,2,2,18,9,144,80,110,60
D,7.0,4.5,1.44,5,1,4,14,16,124,72,135,77,8,1,1,30,10,150,96,106,58
D,2.2,3.2,3.5,0,5,5,10,22,87,49,135,69,3,2,5,9,12,118,70,115,69
D,2.54,3.1,3.2,2,2,6,8,19,84,30,118,54,5,2,3,14,16,82,34,134,43
D,3.1,3.2,2.4,4,4,2,8,7,84,41,118,70,2,7,1,15,14,159,94,99,55
D,2.6,3.2,2.62,1,5,4,7,14,84,37,126,70,5,0,5,11,14,74,26,124,67
D,4.5,3.6,1.8,2,3,5,12,22,124,68,154,99,2,7,1,18,16,130,71,110,60
D,1.8,3.6,4.5,4,1,5,15,19,98,52,147,87,1,4,5,10,16,103,43,138,82
D,1.36,4.33,10.0,3,6,1,11,10,139,66,103,47,5,5,0,19,10,125,70,105,53
D,1.9,3.4,4.2,3,1,6,13,18,99,57,136,74,1,4,5,8,18,86,43,124,81
D,1.83,3.3,4.33,4,5,1,14,10,107,61,127,62,3,1,6,8,15,123,60,102,49
D,5.0,3.6,1.73,2,4,4,14,20,168,100,106,59,6,4,0,20,7,160,95,59,32
D,1.62,4.0,6.5,3,3,4,8,12,129,38,145,41,4,2,4,9,9,92,29,125,48
D,2.62,3.25,2.75,2,1,7,6,20,128,63,141,87,4,4,2,13,10,118,66,118,58
D,1.28,5.0,10.0,9,1,0,19,1,128,71,83,44,4,1,5,13,18,106,66,115,64
D,1.6,4.0,6.5,5,1,4,10,7,104,35,121,31,3,3,4,15,16,112,40,132,51
D,1.8,3.6,4.5,3,1,6,9,17,140,75,103,62,1,1,8,7,22,92,47,135,77
D,2.05,3.25,3.6,3,4,3,11,8,77,34,135,74,3,1,6,10,16,104,53,105,49
D,3.1,3.2,2.6,1,1,8,6,26,86,28,206,68,3,4,3,14,13,109,37,133,43
D,1.29,5.5,11.0,7,2,1,22,7,141,83,116,68,4,3,3,15,12,107,57,147,82
D,2.7,3.1,3.0,2,3,5,8,12,88,23,133,44,5,1,4,14,13,86,25,140,52
D,5.5,3.6,1.61,3,5,2,11,13,112,58,122,59,5,3,2,17,8,170,94,83,42
D,1.95,3.6,4.2,5,3,2,23,10,177,110,96,61,5,2,3,12,8,122,74,110,64
D,1.25,5.75,12.0,6,4,0,24,10,148,83,112,54,4,3,3,12,15,127,68,132,72
D,2.75,3.3,2.6,1,4,5,9,18,114,60,126,70,4,1,5,15,11,151,83,131,70
D,2.3,3.3,3.2,1,4,5,7,17,102,53,151,79,2,4,4,9,17,86,43,155,91
D,1.8,3.3,4.5,3,6,1,10,7,94,49,108,44,3,3,4,6,8,84,42,140,69
D,2.25,3.4,3.5,4,3,3,17,14,157,49,132,48,6,2,2,21,12,160,55,119,36
D,11.0,6.5,1.28,0,4,6,11,21,105,55,129,74,8,1,1,29,8,189,68,60,24
D,2.2,3.6,3.4,4,2,4,16,16,100,56,142,78,2,0,8,15,24,153,86,128,77
D,2.05,3.4,4.2,1,3,6,12,21,111,36,180,59,2,3,5,8,14,96,29,154,37
D,2.2,3.5,3.5,6,3,1,22,12,189,66,97,33,6,1,3,19,12,151,51,110,34
D,2.38,3.3,3.3,3,2,5,17,21,125,47,144,44,2,2,6,8,19,105,29,147,48
D,2.25,3.1,3.2,4,4,2,12,9,98,53,121,60,3,2,5,7,12,114,60,96,50
D,5.5,3.6,1.61,3,3,4,14,15,112,60,96,53,6,1,3,16,9,97,62,88,47
D,3.2,3.25,2.3,5,3,2,14,7,125,66,135,76,7,2,1,23,10,132,84,77,41
D,1.95,3.5,4.5,1,4,5,11,17,134,39,133,50,2,3,5,7,12,116,24,131,41
D,1.8,3.6,4.75,2,3,5,14,23,137,75,153,97,2,4,4,10,18,91,51,128,66
D,1.85,3.6,4.75,2,2,6,10,16,117,39,139,35,2,2,6,7,14,128,37,127,43
D,1.25,5.5,10.0,8,1,1,16,7,158,77,102,41,5,0,5,14,12,112,68,113,54
D,1.75,3.5,6.0,4,3,3,14,11,116,33,121,34,2,1,7,7,21,123,31,127,38
D,1.44,4.5,9.0,6,3,1,17,8,97,38,93,38,4,4,2,16,15,149,46,145,51
D,1.75,3.6,4.75,8,2,0,27,9,187,122,85,49,4,5,1,19,9,151,83,100,56
D,1.5,4.33,8.0,5,1,4,16,14,120,49,115,39,2,1,7,12,25,75,23,212,74
D,3.1,3.25,2.38,1,2,7,12,17,133,74,122,67,4,4,2,10,8,105,52,110,66
D,3.5,3.4,2.1,1,6,3,9,14,86,37,139,78,4,4,2,16,10,149,84,87,52
D,1.62,4.0,6.5,6,3,1,19,9,146,55,101,34,5,2,3,8,6,136,39,88,25
D,5.5,3.7,1.67,4,2,4,11,10,99,52,123,66,5,2,3,22,10,161,97,83,52
D,2.2,3.3,3.5,3,1,6,8,15,112,59,120,63,4,1,5,10,12,120,70,165,85
D,2.75,3.3,2.8,3,3,4,9,13,120,33,144,46,4,4,2,13,7,122,43,100,33
D,2.2,3.3,3.4,2,4,4,11,13,112,63,159,69,1,2,7,6,14,100,37,123,57
D,5.0,3.5,1.83,6,1,3,12,7,123,57,107,51,4,6,0,17,6,147,71,76,42
D,6.5,3.75,1.53,5,2,3,14,12,99,54,141,70,8,1,1,21,8,171,92,96,43
D,2.5,3.3,2.88,4,5,1,13,9,179,94,105,62,8,0,2,26,8,154,96,102,52
D,1.66,3.6,5.0,4,3,3,13,9,103,56,94,55,4,2,4,14,14,120,60,92,59
D,2.5,3.4,3.0,1,4,5,7,18,95,52,131,76,2,5,3,16,17,126,71,100,61
D,2.3,3.4,3.4,3,1,6,11,22,120,41,160,65,4,0,6,11,13,125,46,136,43
D,1.57,4.0,6.0,2,4,4,12,15,154,78,104,61,3,4,3,12,16,112,54,128,71
D,2.62,3.3,2.87,1,2,7,11,19,98,48,123,67,2,2,6,13,14,123,72,123,73
D,7.5,4.5,1.5,3,1,6,12,20,67,37,163,95,6,2,2,23,9,169,104,103,65
D,1.16,8.5,19.0,6,1,3,15,11,157,53,92,37,3,3,4,8,10,111,31,106,34
D,2.1,3.5,3.8,4,0,6,19,20,115,50,115,46,3,1,6,11,15,110,35,137,56
D,4.75,4.1,1.75,3,1,6,7,11,109,40,129,40,8,0,2,23,11,125,56,141,48
D,1.22,6.0,15.0,8,1,1,23,9,142,88,90,48,2,2,6,13,22,120,72,160,109
D,2.3,3.25,3.2,2,3,5,13,25,130,70,129,74,2,3,5,6,15,94,52,129,71
D,9.5,5.25,1.36,2,1,7,8,21,110,34,177,68,7,1,2,27,8,181,69,86,30
D,2.5,3.39,3.0,2,1,7,12,19,101,26,123,48,1,4,5,12,18,109,38,150,61
D,1.62,3.75,6.0,6,0,4,14,12,105,58,130,76,0,5,5,5,15,89,44,156,84
D,2.25,3.3,3.25,5,2,3,10,6,102,54,116,59,5,2,3,23,12,122,72,104,47
D,1.73,3.6,5.0,3,2,5,14,18,115,61,92,48,2,2,6,10,18,81,42,144,87
D,2.1,3.2,3.6,4,2,4,14,14,118,65,113,55,3,1,6,9,17,81,42,122,65
D,2.15,3.4,3.8,3,5,2,12,11,113,34,137,46,3,2,5,8,11,130,32,128,37
D,2.1,3.6,3.75,4,4,2,22,15,134,54,141,52,4,1,5,11,9,131,46,147,35
D,3.6,3.3,2.1,3,3,4,9,16,91,41,142,84,5,4,1,21,12,144,90,97,56
D,4.33,3.5,1.95,2,3,5,14,18,135,45,107,37,7,2,1,19,9,163,57,114,38
D,3.3,3.6,2.25,2,3,5,15,19,121,41,125,45,6,2,2,26,13,141,60,115,40
D,4.33,3.5,1.95,1,2,7,6,19,107,38,166,50,3,2,5,11,15,117,39,113,42
D,5.75,4.2,1.65,0,0,10,7,26,95,26,143,56,2,3,5,12,15,100,41,124,37
D,1.72,3.6,5.0,7,2,1,12,3,98,53,106,45,4,2,4,8,17,97,52,126,68
D,1.57,4.2,6.5,5,5,0,15,5,183,71,78,20,6,2,2,24,10,125,59,113,41
D,1.57,3.6,6.0,4,3,3,10,9,127,62,92,44,1,5,4,7,14,90,38,121,62
D,2.6,3.5,2.8,5,2,3,20,15,138,43,142,46,4,3,3,17,13,122,43,149,53
D,2.87,3.25,2.5,1,2,7,9,19,102,60,128,63,4,2,4,15,16,113,54,112,63
D,3.8,3.6,1.95,2,4,4,9,11,116,52,172,90,6,1,3,20,14,133,80,137,76
D,3.0,3.3,2.37,6,3,1,15,9,105,53,110,65,5,5,0,17,6,165,81,82,31
D,1.8,3.75,5.0,7,2,1,24,13,150,47,123,45,2,2,6,11,21,122,45,138,60
D,2.1,3.3,3.6,2,4,4,13,18,101,54,168,90,2,5,3,9,12,116,60,117,69
D,3.3,3.3,2.25,4,3,3,11,10,108,26,126,27,5,1,4,16,16,120,39,141,45
D,2.0,3.6,4.0,4,2,4,10,12,135,43,146,43,1,1,8,8,26,126,37,147,62
D,1.53,4.75,6.0,5,2,3,15,13,161,54,95,46,3,5,2,23,16,149,52,132,49
D,1.66,3.4,5.5,2,4,4,10,17,94,50,151,73,1,3,6,5,13,80,43,126,73
D,3.0,3.4,2.5,5,4,1,12,8,132,44,117,33,6,2,2,20,10,150,57,135,44
D,5.0,3.75,1.7,3,4,3,12,11,120,67,111,53,5,3,2,25,15,137,89,99,64
D,1.83,3.25,5.0,4,3,3,16,16,104,59,130,67,4,0,6,9,17,130,76,120,71
D,2.15,3.3,3.9,4,3,3,14,12,135,48,182,72,3,2,5,7,11,109,38,130,44
D,6.0,4.5,1.57,3,1,6,12,20,103,33,160,63,8,1,1,19,9,161,50,85,30
D,3.6,3.3,2.1,4,2,4,19,15,123,81,118,70,8,2,0,20,4,126,76,87,39
D,2.38,3.3,3.0,1,4,5,14,21,107,64,115,70,2,3,5,15,24,138,79,155,99
D,1.72,3.4,5.0,5,2,3,12,8,96,63,113,59,3,1,6,10,18,112,56,108,63
D,2.88,3.4,2.63,4,3,3,15,15,105,36,161,50,5,2,3,17,9,124,44,111,38
D,3.75,3.25,2.1,3,2,5,11,17,135,76,133,72,5,1,4,12,14,146,92,130,81
D,1.3,5.0,8.5,7,0,3,17,5,111,51,78,32,4,3,3,13,11,98,52,121,61
D,2.2,3.2,3.39,2,2,6,7,17,113,43,147,64,2,4,4,7,14,119,30,162,51
D,2.25,3.2,3.4,2,3,5,11,17,98,52,137,81,2,3,5,11,20,124,67,147,77
