result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
D,2.88,3.4,2.4,3,2,5,13,20,120,43,135,59,7,1,2,20,6,127,54,119,40
D,3.4,3.4,2.1,7,1,2,17,6,162,61,86,26,7,1,2,24,7,170,72,105,36
D,1.72,3.6,4.5,1,5,4,9,13,156,93,136,69,3,0,7,8,16,101,53,130,73
D,2.5,3.4,2.7,3,3,4,9,19,98,36,157,52,1,1,8,14,25,127,42,127,52
D,1.57,3.75,6.0,4,3,3,13,8,108,42,129,37,2,0,8,6,24,102,32,142,57
D,1.4,4.33,8.5,5,3,2,14,6,174,64,96,27,4,1,5,15,16,126,49,124,48
D,2.45,3.4,2.88,3,1,6,12,21,116,53,145,51,4,0,6,10,18,110,42,135,49
D,2.1,3.4,3.4,7,2,1,18,6,120,46,132,39,6,2,2,17,9,145,53,109,44
D,2.8,3.25,2.5,0,2,8,4,23,116,47,203,87,5,2,3,14,9,163,69,148,57
D,2.62,3.75,2.4,6,1,3,25,13,156,65,107,42,4,2,4,17,16,123,57,111,48
D,1.8,3.8,4.0,6,4,0,23,6,147,71,105,40,4,3,3,18,18,152,53,169,57
D,2.38,3.3,2.9,2,3,5,10,14,107,39,163,65,5,2,3,18,14,141,44,151,48
D,1.83,3.4,4.2,4,2,4,11,11,154,80,106,65,3,3,4,16,16,114,71,147,84
D,2.7,3.4,2.5,3,3,4,10,14,140,41,125,52,4,1,5,14,17,130,51,113,49
D,1.22,6.0,12.0,5,3,2,20,10,155,58,119,40,4,1,5,14,15,100,38,133,47
D,1.36,4.5,9.0,4,2,4,15,14,178,57,120,45,1,3,6,9,19,113,33,170,62
D,2.5,3.4,2.7,3,2,5,11,15,122,44,113,39,5,1,4,15,8,141,52,142,49
D,1.75,3.6,4.6,7,2,1,21,8,124,55,115,40,6,2,2,15,12,131,52,149,48
D,1.91,3.5,4.2,4,2,4,18,14,141,47,139,48,3,1,6,11,20,118,39,150,43
D,2.3,3.3,3.1,4,3,3,14,12,135,55,132,44,7,2,1,17,7,124,40,91,24
D,4.0,3.6,1.85,3,6,1,20,15,122,52,122,51,7,2,1,27,11,160,62,89,38
D,2.5,3.2,2.75,3,5,2,13,9,120,66,124,63,1,5,4,8,12,161,92,122,62
D,1.83,3.5,4.33,5,1,4,9,9,105,31,118,47,5,2,3,15,10,140,50,93,28
D,1.62,3.8,6.0,6,0,4,23,14,129,58,135,45,3,3,4,6,9,115,31,128,34
D,5.0,3.5,1.73,2,0,8,8,20,110,34,161,54,8,0,2,24,8,165,73,119,33
D,1.67,3.75,5.0,3,5,2,11,11,133,43,128,46,6,1,3,16,14,102,42,139,43
D,2.25,3.29,3.29,3,4,3,13,11,106,44,157,55,2,1,7,7,15,91,35,159,63
D,1.18,7.0,17.0,7,2,1,28,3,186,71,92,21,3,1,6,10,12,127,37,97,45
D,3.4,3.3,2.15,2,3,5,12,17,115,52,173,73,5,1,4,18,17,179,87,107,37
D,2.1,3.25,3.5,3,1,6,8,14,120,40,111,36,5,1,4,17,17,139,47,138,54
D,2.37,3.25,3.0,4,2,4,15,13,137,51,180,65,2,2,6,9,13,145,58,156,60
D,1.75,3.6,4.6,7,1,2,22,10,174,74,114,32,5,3,2,19,14,142,49,124,48
D,3.5,3.5,2.1,4,1,5,11,20,97,29,148,54,3,4,3,15,17,144,55,153,61
D,3.1,3.5,2.2,4,2,4,15,16,122,42,114,42,5,4,1,16,6,190,71,88,26
D,2.2,3.3,3.2,2,4,4,7,14,111,37,162,58,2,4,4,10,15,150,50,161,47
D,3.75,3.6,1.91,3,2,5,10,17,114,40,129,51,8,1,1,27,9,154,61,134,36
D,2.4,3.4,2.8,2,4,4,11,12,129,45,132,49,3,4,3,10,8,102,37,121,37
D,2.25,3.25,3.2,2,1,7,9,19,91,28,180,71,3,2,5,6,11,72,26,139,34
D,2.5,3.1,3.1,4,0,6,11,15,124,46,122,48,2,5,3,13,13,99,33,130,49
D,2.05,3.25,3.5,6,1,3,16,10,115,62,119,67,2,4,4,11,13,103,57,135,88
D,3.3,3.6,2.15,5,2,3,19,13,131,46,134,53,9,0,1,21,9,120,49,91,35
D,2.1,3.4,3.4,6,2,2,20,8,145,53,98,35,3,3,4,13,16,104,42,132,48
D,1.62,3.75,5.5,5,1,4,14,11,107,36,100,30,3,1,6,9,20,104,27,163,62
D,1.8,3.4,4.33,1,4,5,6,12,109,51,151,80,1,4,5,15,21,125,71,183,103
D,2.25,3.4,3.1,4,1,5,11,15,122,42,148,40,3,3,4,11,17,150,45,138,47
D,1.44,4.5,6.5,4,5,1,21,12,183,66,139,44,3,3,4,12,17,153,49,148,50
D,1.36,4.75,8.5,6,4,0,24,11,168,69,88,33,3,4,3,14,16,114,43,137,52
D,4.75,3.5,1.8,4,1,5,11,15,104,33,129,49,5,1,4,11,11,161,56,92,34
D,1.53,3.8,6.0,5,1,4,15,14,134,74,114,65,4,1,5,10,15,93,46,191,113
D,2.2,3.6,3.0,0,5,5,9,21,136,44,109,50,3,3,4,8,9,114,33,116,38
D,1.85,3.75,4.2,2,1,7,7,13,166,47,89,41,8,1,1,21,7,176,72,109,38
D,2.04,3.29,3.6,2,5,3,6,7,92,32,121,43,1,3,6,7,16,99,29,152,38
D,2.1,3.4,3.4,3,0,7,9,18,115,30,138,47,3,0,7,10,17,142,46,170,60
D,2.87,3.4,2.37,4,4,2,18,14,150,50,113,40,3,2,5,14,11,193,62,100,25
D,1.62,3.75,5.5,3,2,5,11,13,141,47,120,46,3,1,6,12,20,129,47,146,57
D,1.72,3.25,4.33,6,2,2,16,9,139,76,134,77,5,0,5,12,18,126,80,176,100
D,1.85,3.4,4.33,4,2,4,15,14,140,48,196,53,3,4,3,9,12,125,45,179,57
D,1.83,4.0,3.75,4,2,4,18,18,152,52,103,40,3,3,4,9,10,95,30,117,42
D,2.38,3.4,2.9,7,1,2,22,9,153,59,124,34,7,1,2,21,10,161,50,126,42
D,4.33,3.79,1.8,3,1,6,14,20,129,45,160,64,5,5,0,18,9,142,57,115,34
D,1.73,3.75,4.5,2,4,4,10,11,122,47,126,43,4,4,2,15,12,120,48,124,44
D,1.62,3.75,5.5,5,2,3,13,12,130,54,139,40,2,3,5,12,20,120,46,152,57
D,1.5,4.2,6.5,1,2,7,6,16,125,42,121,52,3,0,7,10,17,115,33,145,57
D,2.38,3.5,2.9,5,2,3,12,16,103,38,142,44,3,3,4,15,21,133,46,112,47
D,2.0,3.5,3.8,2,2,6,4,13,113,32,95,36,6,1,3,21,10,112,45,141,44
D,5.0,3.4,1.72,4,3,3,11,12,118,57,162,95,5,2,3,16,12,168,99,128,73
D,3.25,3.3,2.2,3,3,4,14,9,151,53,120,42,6,0,4,23,16,150,65,109,44
D,1.83,3.3,4.33,4,3,3,9,10,106,49,156,91,4,3,3,14,12,140,68,139,80
D,2.37,3.3,3.1,1,0,9,9,27,112,37,168,68,4,2,4,10,10,120,38,117,35
D,2.5,3.1,3.1,3,5,2,13,11,118,36,128,48,4,2,4,11,9,132,34,100,28
D,3.0,3.5,2.25,3,2,5,16,16,143,53,139,48,7,1,2,20,10,179,62,104,29
D,1.8,4.0,4.0,6,1,3,19,9,129,51,91,38,2,7,1,17,14,189,67,136,50
D,2.9,3.4,2.35,2,1,7,11,20,98,35,116,51,4,2,4,22,25,142,59,128,62
D,2.1,3.3,3.5,4,3,3,15,18,124,50,145,47,5,1,4,15,16,126,46,151,47
D,2.45,3.4,2.88,2,4,4,9,14,100,40,163,59,4,1,5,14,20,111,44,143,52
D,1.44,4.75,6.5,6,1,3,22,11,189,63,89,30,7,2,1,19,9,152,60,134,48
D,2.4,3.3,3.0,2,5,3,12,15,102,43,156,61,4,1,5,9,13,121,40,132,52
D,2.37,3.3,3.0,3,5,2,12,9,130,45,154,45,4,3,3,18,15,151,47,111,37
D,2.2,3.3,3.3,4,1,5,17,18,142,44,152,50,5,1,4,14,17,134,53,121,56
D,1.39,5.0,7.5,2,3,5,18,22,137,53,114,54,2,6,2,15,12,108,46,150,67
D,3.5,3.4,2.05,1,4,5,14,30,109,42,182,79,4,1,5,17,17,116,48,165,53
D,1.72,3.5,5.0,3,2,5,16,22,128,43,130,51,1,1,8,5,19,113,33,129,60
D,1.36,5.0,7.5,7,1,2,24,14,160,68,115,35,2,3,5,8,12,106,30,145,51
D,4.33,3.5,1.83,1,2,7,7,18,108,34,124,54,4,1,5,19,18,198,67,98,40
D,1.16,7.5,17.0,10,0,0,24,8,175,68,93,29,3,4,3,12,11,93,36,145,51
D,2.75,3.3,2.5,1,4,5,7,19,87,26,128,52,5,3,2,18,12,143,54,152,54
D,1.5,4.1,6.5,3,2,5,15,16,162,50,115,45,3,3,4,13,17,154,55,157,44
D,1.67,3.6,5.25,5,3,2,20,13,164,62,118,38,1,2,7,12,22,119,38,120,45
D,3.0,3.4,2.38,2,2,6,14,20,79,24,139,57,6,2,2,21,12,165,64,105,47
D,3.1,3.4,2.25,8,1,1,29,10,158,64,90,37,10,0,0,35,7,168,70,92,34
D,2.5,3.25,2.7,2,3,5,15,21,124,66,183,98,1,4,5,6,11,143,86,116,57
D,2.0,3.5,3.6,3,3,4,13,15,112,47,128,42,3,6,1,13,11,94,44,141,53
D,1.85,3.8,4.0,3,2,5,16,23,127,44,153,64,2,4,4,13,18,141,43,150,62
D,5.5,3.75,1.62,3,4,3,12,15,97,40,162,59,6,4,0,26,10,155,63,87,33
D,2.75,3.25,2.63,3,2,5,9,16,67,26,139,49,4,3,3,10,10,130,49,144,45
D,1.62,3.6,6.0,4,3,3,18,17,148,46,117,43,5,1,4,9,17,96,26,200,60
D,2.14,3.39,3.5,2,2,6,14,22,122,48,142,57,2,4,4,9,11,98,37,155,46
D,1.95,3.5,4.0,3,2,5,8,11,123,42,150,62,2,4,4,11,16,126,41,110,37
D,1.36,4.75,8.5,5,1,4,21,17,195,74,124,47,4,3,3,13,14,125,51,142,43
D,2.8,3.4,2.4,2,5,3,8,11,149,40,125,43,4,1,5,16,24,166,51,129,55
D,1.3,5.0,10.0,6,1,3,17,10,159,67,122,40,2,1,7,9,20,113,33,201,74
D,2.05,3.6,3.6,2,4,4,17,18,143,55,133,54,6,2,2,19,12,148,58,110,42
D,2.3,3.3,3.1,4,2,4,17,15,86,37,186,75,2,1,7,8,18,105,44,139,44
D,2.0,3.4,3.75,2,4,4,7,13,87,32,179,62,4,5,1,13,13,101,37,163,56
D,2.29,3.5,3.0,4,4,2,22,13,148,55,108,33,7,1,2,18,11,155,52,123,41
D,1.5,4.33,6.0,6,1,3,17,11,127,58,95,34,5,2,3,19,17,130,47,121,57
D,1.22,6.5,11.0,5,3,2,20,10,150,62,112,39,2,2,6,8,13,124,33,143,43
D,2.25,3.2,3.4,6,0,4,10,10,102,43,104,37,3,2,5,11,14,101,37,113,48
D,3.2,3.5,2.15,3,2,5,15,21,100,41,155,55,5,3,2,20,14,159,59,119,49
D,2.5,3.3,2.75,3,2,5,10,17,127,37,133,49,5,1,4,16,16,125,43,108,40
D,1.29,5.75,8.0,7,2,1,23,7,161,64,77,24,3,4,3,12,11,114,47,141,34
D,1.57,3.8,6.0,8,2,0,27,8,156,68,126,29,2,3,5,12,9,172,51,109,34
D,3.4,3.4,2.05,1,5,4,11,14,105,56,143,91,9,1,0,23,6,140,96,119,64
D,1.8,3.75,4.2,2,2,6,18,24,109,46,140,53,2,3,5,13,22,131,44,173,68
D,1.8,3.75,4.5,3,2,5,15,17,141,56,117,46,5,1,4,10,11,138,47,127,41
D,2.4,3.2,2.87,0,3,7,4,15,109,55,165,92,3,5,2,15,11,151,83,96,57
D,2.3,3.3,3.1,2,1,7,4,14,140,36,127,46,3,2,5,16,17,139,48,155,58
D,5.0,4.0,1.62,3,5,2,13,10,89,30,162,50,6,2,2,24,13,159,73,106,35
D,2.1,3.3,3.5,5,1,4,13,16,128,40,131,55,3,3,4,13,15,103,35,175,64
D,4.2,3.75,1.8,4,2,4,14,15,128,40,158,73,8,1,1,25,9,166,67,85,33
D,3.3,3.25,2.2,0,6,4,13,19,149,60,136,56,5,1,4,11,15,140,41,124,50
D,2.7,3.2,2.75,3,2,5,7,17,101,31,157,49,1,3,6,14,20,116,40,148,60
D,1.72,3.6,4.75,6,2,2,12,9,106,35,118,40,0,3,7,4,18,99,29,131,48
D,2.3,3.4,3.0,4,2,4,15,17,132,49,162,52,3,2,5,18,24,118,54,140,53
D,15.0,8.0,1.17,3,3,4,16,17,108,44,125,47,10,0,0,33,4,174,81,61,20
D,1.44,4.75,6.0,5,2,3,21,21,148,52,119,49,5,2,3,19,14,127,52,141,49
D,2.3,3.4,3.1,3,4,3,13,15,122,47,170,52,2,3,5,14,16,159,55,160,55
D,1.95,3.75,3.75,3,1,6,13,23,158,57,145,64,2,0,8,8,22,121,35,143,58
D,1.2,7.5,13.0,8,1,1,22,7,165,62,88,31,4,2,4,11,9,143,36,100,28
D,1.95,3.5,4.0,3,2,5,12,16,97,33,138,43,1,4,5,8,22,148,42,143,59
D,3.25,3.4,2.25,2,3,5,11,18,95,36,156,57,4,4,2,16,15,146,56,129,47
D,2.88,3.4,2.38,4,2,4,10,12,116,37,129,35,6,1,3,19,14,126,47,96,37
D,1.62,4.33,4.75,1,3,6,7,21,99,32,159,55,4,3,3,18,21,101,39,182,63
D,5.5,3.8,1.57,4,2,4,18,18,103,61,189,99,5,2,3,25,13,149,92,122,65
D,2.38,3.4,2.9,2,2,6,13,17,106,39,154,59,3,2,5,17,18,134,57,137,56
D,4.33,4.0,1.73,2,3,5,9,21,117,39,158,54,2,3,5,14,17,144,57,86,37
D,1.95,3.3,3.8,3,2,5,14,22,149,82,131,86,2,4,4,5,13,105,53,145,86
D,1.9,3.6,4.0,5,3,2,10,10,114,38,113,45,2,2,6,9,14,132,48,139,47
D,2.7,3.4,2.6,2,2,6,4,22,106,32,143,55,4,3,3,14,17,121,48,145,39
D,1.13,9.0,19.0,8,1,1,21,6,190,79,71,30,6,1,3,16,9,127,57,170,52
D,2.3,3.3,3.1,2,4,4,7,11,141,35,123,45,2,5,3,11,15,125,41,149,56
D,2.0,3.5,3.6,3,3,4,14,13,125,46,106,43,4,1,5,11,14,114,46,169,62
D,1.75,3.6,5.0,3,3,4,16,16,141,50,126,50,4,2,4,12,19,156,48,127,49
D,1.83,3.4,4.5,3,3,4,17,18,125,46,159,58,2,5,3,9,15,121,41,200,72
D,1.28,5.25,11.0,7,2,1,18,7,156,56,123,31,2,3,5,10,17,147,43,162,61
D,2.1,3.4,3.4,4,3,3,15,14,101,31,125,51,3,1,6,6,11,123,29,111,37
D,2.55,3.3,2.7,3,3,4,19,15,144,57,123,42,6,3,1,17,9,164,55,84,28
D,2.3,3.25,3.0,4,3,3,8,9,104,47,152,93,1,7,2,13,14,170,92,101,58
D,1.91,3.4,4.0,2,2,6,12,22,112,44,157,57,3,2,5,8,13,117,39,129,46
D,1.62,3.75,5.5,6,2,2,19,12,172,63,88,33,4,1,5,20,18,194,72,123,45
D,2.3,3.4,3.0,2,1,7,3,15,133,30,121,44,1,4,5,8,17,157,51,150,52
D,3.0,3.4,2.3,2,1,7,11,20,126,35,140,51,3,1,6,22,17,134,64,143,54
D,2.8,3.25,2.6,2,3,5,7,21,97,34,201,62,5,3,2,14,11,134,37,125,51
D,3.75,3.5,2.0,1,2,7,3,26,128,33,145,58,4,1,5,16,14,155,59,120,47
D,2.87,3.4,2.45,2,3,5,12,18,139,54,153,58,6,1,3,15,12,116,45,138,44
D,2.0,3.4,3.75,4,3,3,15,13,114,44,114,41,3,3,4,10,13,126,44,130,45
D,2.3,3.25,3.1,0,5,5,6,15,123,40,134,50,3,2,5,9,18,127,44,116,50
D,5.5,4.0,1.57,1,3,6,14,30,146,59,156,62,4,3,3,12,10,149,45,103,28
D,2.3,3.3,3.1,2,1,7,8,22,132,38,144,62,5,1,4,14,14,118,37,142,55
D,5.0,3.75,1.72,4,2,4,12,13,123,46,125,43,7,2,1,28,9,187,72,74,34
D,1.5,4.0,7.0,5,1,4,20,11,154,48,91,38,4,1,5,12,17,112,38,137,55
D,4.2,3.6,1.83,3,2,5,12,18,128,40,157,65,7,0,3,28,15,144,65,157,55
D,2.38,3.25,3.0,1,3,6,7,17,108,38,125,40,3,3,4,16,22,102,44,151,49
D,2.38,3.4,2.88,6,2,2,16,9,117,43,122,36,6,4,0,19,6,150,58,74,18
D,1.8,3.5,4.75,6,1,3,13,12,155,57,142,52,4,2,4,6,8,122,34,119,34
D,2.1,3.3,3.5,3,3,4,13,16,130,35,123,47,2,5,3,8,8,144,46,114,32
D,6.0,4.6,1.5,2,3,5,13,22,100,38,155,53,6,2,2,21,13,142,52,116,34
D,2.37,3.2,2.9,4,4,2,17,11,122,73,139,77,4,2,4,18,16,144,75,142,82
D,6.0,4.75,1.44,5,2,3,16,9,175,63,122,37,7,1,2,22,12,171,63,89,40
D,2.5,3.4,2.7,5,1,4,19,17,72,33,165,59,2,4,4,14,17,138,48,120,57
D,1.5,4.0,6.75,6,2,2,23,9,171,94,116,41,5,3,2,17,10,193,86,100,57
D,2.6,3.4,2.6,6,1,3,10,12,128,41,91,29,6,1,3,18,8,161,62,83,29
D,1.8,3.8,4.33,5,2,3,23,14,168,68,136,51,4,1,5,12,13,131,39,137,44
D,3.1,3.4,2.25,2,3,5,12,16,156,51,140,50,6,0,4,15,11,120,50,112,38
D,2.25,3.29,3.39,0,3,7,5,15,112,32,118,41,2,3,5,14,20,119,47,140,55
D,1.44,4.33,7.0,2,4,4,12,14,137,51,137,49,2,0,8,9,24,111,36,136,60
D,2.7,3.2,2.75,3,2,5,10,14,118,41,122,50,6,2,2,17,10,91,41,134,42
D,3.1,3.3,2.3,4,3,3,15,14,111,42,144,49,6,0,4,23,19,141,54,164,56
D,13.0,6.0,1.25,6,1,3,13,9,106,41,101,32,8,2,0,24,5,162,66,93,25
D,2.0,3.6,3.6,0,5,5,11,21,107,43,154,53,3,4,3,12,16,124,49,150,46
D,2.3,3.3,3.1,4,4,2,14,14,116,41,155,43,4,4,2,19,13,167,59,113,36
D,1.57,3.75,6.5,4,4,2,12,8,138,50,148,43,3,2,5,10,18,103,29,185,64
D,3.6,3.6,1.95,2,4,4,10,17,119,40,155,56,6,2,2,22,13,165,61,131,46
D,2.5,3.1,3.0,3,2,5,7,14,110,34,90,37,2,4,4,9,11,144,49,133,46
D,1.29,5.75,10.0,7,1,2,25,12,159,64,114,35,2,3,5,14,19,79,25,138,57
D,1.8,3.6,4.33,6,1,3,15,11,143,53,99,43,4,2,4,25,21,160,74,138,52
D,2.2,3.3,3.25,5,1,4,14,11,126,33,111,35,2,2,6,8,21,135,49,126,60
D,1.4,4.75,8.0,4,2,4,20,23,128,55,119,50,0,2,8,9,24,98,32,150,56
D,1.6,3.8,6.0,3,3,4,16,16,131,51,143,53,2,3,5,10,24,101,31,141,56
D,2.2,3.2,3.4,1,3,6,7,15,89,26,170,61,1,5,4,10,17,113,31,141,53
D,2.6,3.4,2.7,4,2,4,15,18,123,47,154,53,3,4,3,11,12,110,28,132,36
D,2.0,3.4,3.75,4,3,3,14,15,123,44,162,65,5,2,3,16,13,111,44,153,47
D,1.44,4.33,8.0,3,2,5,13,15,148,66,112,39,2,3,5,12,17,102,42,155,57
D,3.1,3.3,2.3,3,3,4,13,15,120,41,130,42,4,1,5,13,14,162,50,125,46
D,2.15,3.75,3.1,4,1,5,16,15,139,40,151,43,5,2,3,16,18,134,56,142,61
D,1.14,7.5,17.0,7,2,1,19,6,215,80,118,45,2,0,8,6,18,118,28,160,52
D,2.15,3.3,3.4,3,2,5,15,14,147,45,163,49,5,2,3,10,12,137,42,128,38
D,1.95,3.5,4.0,4,3,3,17,11,109,46,123,49,3,2,5,9,13,85,32,132,42
D,2.75,3.3,2.5,2,3,5,11,14,127,40,166,56,3,3,4,16,21,128,45,125,48
D,2.2,3.4,3.2,3,5,2,12,10,85,26,161,49,3,1,6,17,25,156,61,115,59
D,2.05,3.25,3.6,5,2,3,15,12,172,91,103,68,6,1,3,22,14,170,107,123,69
D,2.15,3.4,3.3,4,1,5,16,17,116,48,147,47,4,3,3,14,13,126,39,127,50
D,1.8,3.4,4.75,4,2,4,18,17,134,58,154,50,1,3,6,5,14,84,23,171,56
D,4.5,3.5,1.8,2,3,5,9,13,129,44,149,59,5,1,4,18,14,208,70,119,46
D,1.62,3.75,5.5,2,2,6,7,14,129,31,116,37,1,2,7,6,16,88,23,170,62
D,2.8,3.1,2.7,2,2,6,10,19,101,39,148,57,3,4,3,12,13,130,42,162,54
D,2.25,3.2,3.1,1,4,5,9,14,114,61,151,95,4,2,4,15,14,136,85,149,83
D,1.72,3.5,4.75,6,2,2,18,9,198,87,102,58,4,1,5,14,14,156,73,114,59
D,2.8,3.75,2.38,3,3,4,12,12,120,46,138,36,4,2,4,24,21,138,55,129,54
D,2.25,3.25,3.2,3,5,2,16,17,101,33,158,53,3,3,4,10,11,147,48,128,38
D,1.14,8.5,19.0,8,1,1,30,10,207,87,111,41,2,3,5,7,16,101,33,109,46
D,7.5,5.0,1.4,4,2,4,9,17,111,39,178,57,7,2,1,22,12,161,63,97,34
D,3.1,3.4,2.3,4,2,4,10,16,109,37,157,67,5,1,4,13,11,110,48,159,54
D,2.8,3.3,2.5,2,2,6,11,18,108,36,128,51,2,3,5,15,20,154,62,110,57
D,2.1,3.25,3.4,5,3,2,19,10,120,69,132,74,4,3,3,9,10,112,49,151,91
D,2.05,3.5,3.4,4,2,4,13,17,108,48,171,73,1,3,6,12,19,97,34,157,56
D,2.05,3.5,3.6,3,3,4,7,8,85,28,125,39,2,4,4,10,15,128,45,150,43
D,1.53,4.0,6.0,5,3,2,14,6,99,39,127,44,2,3,5,11,22,120,35,123,50
D,2.4,3.0,3.3,3,3,4,14,14,111,41,164,60,4,1,5,9,14,114,37,91,37
D,2.75,3.39,2.54,3,1,6,9,12,143,48,129,39,3,3,4,17,18,141,47,111,40
D,2.2,3.2,3.5,3,0,7,7,16,100,33,122,50,5,1,4,13,19,102,36,116,40
D,1.7,3.8,4.75,4,2,4,19,14,123,50,140,43,3,3,4,13,17,128,36,174,56
D,1.9,3.4,4.0,3,1,6,8,15,119,36,153,53,2,0,8,7,21,115,37,141,68
D,1.4,4.75,8.0,6,2,2,22,13,159,59,122,38,0,4,6,10,21,102,36,145,54
D,2.8,3.25,2.4,3,1,6,10,18,102,49,193,93,3,1,6,7,11,131,55,137,61
D,1.44,4.5,7.0,4,1,5,17,11,179,58,108,25,1,2,7,10,21,130,40,137,53
D,2.3,3.3,3.1,4,3,3,12,14,148,53,153,48,5,2,3,15,15,122,38,122,50
D,1.4,4.75,8.0,5,0,5,10,13,158,50,99,41,3,1,6,12,15,139,41,147,49
D,1.53,4.33,5.75,3,4,3,17,13,151,60,122,38,2,1,7,10,24,131,34,157,49
D,2.6,3.25,2.75,4,5,1,14,8,152,54,125,37,6,2,2,18,10,152,60,121,39
D,3.4,3.5,2.05,1,3,6,7,15,96,30,148,58,5,4,1,19,14,175,56,94,41
D,2.25,3.4,3.2,3,2,5,9,15,117,43,117,43,4,0,6,10,18,125,43,144,51
D,2.0,3.3,3.8,7,2,1,25,11,175,70,132,45,7,2,1,18,6,144,55,121,37
D,2.3,3.4,3.0,1,4,5,11,18,126,50,129,50,4,2,4,14,15,131,43,126,46
D,2.0,3.4,3.7,4,2,4,17,16,145,52,139,52,2,4,4,13,16,128,41,138,49
D,2.87,3.2,2.4,1,7,2,13,14,157,84,107,60,7,1,2,21,13,153,88,128,64
D,3.0,3.5,2.3,4,3,3,16,13,135,44,121,39,6,1,3,19,13,134,51,113,29
D,3.0,3.4,2.38,5,2,3,13,15,106,35,145,44,4,4,2,19,10,127,48,110,36
D,2.2,3.3,3.25,2,2,6,11,19,137,48,178,51,2,3,5,7,11,111,33,142,42
D,2.9,3.1,2.6,3,2,5,11,16,98,33,157,46,3,3,4,9,15,128,49,140,60
D,2.3,3.6,3.0,3,4,3,14,14,120,44,146,57,6,1,3,15,8,125,49,118,39
D,3.0,3.4,2.3,3,2,5,15,20,132,40,153,62,4,0,6,11,12,149,58,122,41
D,2.25,3.6,3.0,5,4,1,22,10,145,57,112,30,4,2,4,28,20,155,68,95,50
D,1.91,3.6,4.0,2,2,6,12,20,103,34,134,52,3,2,5,8,12,119,46,168,62
D,1.44,4.33,7.0,7,1,2,18,13,142,53,71,30,2,4,4,14,19,121,43,131,54
D,2.15,3.4,3.3,2,2,6,12,22,109,41,158,56,5,0,5,14,17,112,43,134,48
D,8.5,4.75,1.36,2,1,7,9,21,129,37,131,60,9,1,0,30,9,158,77,121,53
D,1.5,3.8,7.5,4,4,2,16,9,143,66,126,41,5,3,2,17,12,128,45,124,41
D,1.66,4.0,5.0,4,4,2,13,11,132,49,114,40,1,1,8,8,23,118,37,151,60
D,2.25,3.4,3.25,4,2,4,16,16,124,46,136,50,1,4,5,12,16,152,42,140,55
D,5.0,3.5,1.72,4,1,5,16,19,131,49,188,60,8,2,0,27,4,190,84,116,37
D,3.1,3.4,2.3,3,1,6,8,19,89,22,164,58,4,1,5,16,21,137,51,130,55
D,1.91,3.6,3.8,5,2,3,16,13,124,62,138,42,3,4,3,13,10,126,48,101,36
D,1.85,3.5,4.2,2,3,5,14,26,117,40,172,66,3,1,6,7,14,117,37,153,53
D,1.83,3.5,4.33,5,1,4,17,17,140,41,143,59,3,4,3,12,12,89,35,136,46
D,2.25,3.2,3.1,2,0,8,10,21,136,80,135,78,5,3,2,18,9,151,85,102,59
D,2.5,3.3,2.75,3,1,6,17,16,133,45,129,50,2,5,3,13,14,114,41,160,56
D,12.0,6.5,1.22,3,4,3,17,17,133,49,148,45,9,0,1,35,9,175,81,87,27
D,3.1,3.3,2.3,1,4,5,7,17,109,34,172,67,4,5,1,16,8,160,56,134,38
D,1.91,3.4,4.0,1,3,6,9,19,114,41,142,59,4,2,4,16,15,144,48,153,46
D,3.5,3.4,2.05,4,3,3,14,11,133,52,114,42,6,3,1,24,13,156,63,120,46
D,1.95,3.5,3.8,4,3,3,15,10,127,54,163,47,2,2,6,12,20,134,38,118,48
D,3.75,3.6,2.0,0,2,8,7,23,106,30,160,58,2,3,5,14,17,175,67,139,52
D,1.72,3.4,5.0,5,1,4,19,17,152,85,141,79,2,3,5,13,22,143,76,138,89
D,3.4,3.3,2.2,2,4,4,11,15,98,37,162,57,5,2,3,21,17,172,77,143,59
D,2.14,3.29,3.6,2,3,5,8,13,96,24,137,34,2,3,5,10,15,113,39,152,56
D,2.75,3.3,2.6,5,3,2,15,9,84,32,112,35,2,3,5,14,15,161,61,111,42
D,2.88,3.4,2.38,4,1,5,11,13,122,36,129,60,6,2,2,23,12,148,53,124,38
D,3.0,3.25,2.37,2,5,3,14,15,121,41,148,59,6,1,3,18,12,120,33,112,38
D,3.2,3.25,2.25,5,3,2,11,10,133,40,131,37,6,3,1,17,7,161,57,115,31
D,1.72,3.5,4.75,2,1,7,9,20,130,82,171,95,2,1,7,9,17,111,60,120,65
D,2.2,3.4,3.2,4,1,5,11,23,137,52,120,52,3,5,2,19,16,111,45,114,46
D,1.85,3.6,4.33,4,3,3,17,18,101,36,162,49,4,2,4,15,18,132,49,144,47
D,1.75,3.5,4.75,2,4,4,9,15,126,38,125,41,2,4,4,7,11,134,41,128,39
D,3.0,3.4,2.3,6,3,1,18,10,159,51,85,30,4,4,2,16,10,141,50,102,27
D,1.62,4.2,5.25,4,2,4,14,13,156,58,101,38,5,1,4,13,15,138,53,154,59
D,1.53,4.0,6.0,4,1,5,15,13,130,57,127,48,2,1,7,6,23,87,35,142,56
